AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
3407,1347,Manbir Balay,61,M,A2
3408,1347,Shaurya Nadig,24,M,A3
3409,1348,Isaac Wadhwa,54,M,A1
3410,1348,Jackson Shroff,42,M,A2
3411,1348,Darika Goda,27,F,A3
3412,1348,Abeer Sundaram,47,M,A4
3413,1349,Brijesh Nadkarni,53,M,A1
3414,1349,Nitesh Rajagopalan,36,M,A2
3415,1349,Hema Gour,30,F,A3
3416,1349,Krish Tandon,48,M,A4
3417,1350,Jack Ganguly,55,M,A1
3418,1350,Jagat Halder,29,M,A2
3419,1351,Abhiram Bhargava,46,M,A1
3420,1351,Mohammed Anne,64,M,A2
3421,1351,Liam Divan,29,M,A3
3422,1352,Pratyush Narain,38,M,A1
3423,1352,Anmol Sarna,22,M,A2
3424,1353,Gagan Amble,23,M,A1
3425,1354,Ekalinga Dave,25,M,A1
3426,1354,Kiaan Dara,16,M,A2
3427,1355,Anmol Rajagopal,18,M,A1
3428,1356,Aadi Vala,60,M,A1
3429,1356,Nathan Sunder,42,M,A2
3430,1356,Logan Dara,38,M,A3
3431,1357,Samar Kumar,36,M,A1
3432,1357,Rayaan Mahal,62,M,A2
3433,1357,Rachit Chopra,54,M,A3
3434,1357,Ekansh Gopal,24,M,A4
3435,1358,Mitali Chowdhury,38,F,A1
3436,1358,Fitan Pradhan,51,M,A2
3437,1359,Balvan Bal,62,M,A1
3438,1359,Jason Gola,39,M,A2
3439,1359,Farhan Dara,24,M,A3
3440,1360,Ekansh Zachariah,51,M,A1
3441,1360,Zehaan Dara,40,M,A2
3442,1361,Girik Talwar,63,M,A1
3443,1361,Nitara Bansal,28,F,A2
3444,1361,Ekapad Chaudhry,30,M,A3
3445,1362,Brijesh Ramanathan,20,M,A1
3446,1363,Atharv Chad,30,M,A1
3447,1364,Isaac Dhar,37,M,A1
3448,1364,Aadi Narasimhan,21,M,A2
3449,1364,Zayan Mishra,19,M,A3
3450,1364,Chanchal Memon,36,F,A4
3451,1365,Ojasvi Dara,64,F,A1
3452,1365,Darsh Sidhu,34,M,A2
3453,1365,Xavier Ray,49,M,A3
3454,1365,Advay Cherian,38,M,A4
3455,1366,Chatura Pall,58,M,A1
3456,1366,Henry Comar,46,M,A2
3457,1366,Udant Ben,29,M,A3
3458,1366,Madhav Choudhary,48,M,A4
3459,1367,Matthew Vig,62,M,A1
3460,1367,Akshay Ray,24,M,A2
3461,1367,Owen Rai,52,M,A3
3462,1367,Alexander Bal,58,M,A4
3463,1368,Gaurang Talwar,32,M,A1
3464,1368,Tarak Pillai,38,M,A2
3465,1368,Harsh Shah,21,M,A3
3466,1368,Rachit Date,37,M,A4
3467,1369,Nakul Radhakrishnan,24,M,A1
3468,1369,Samesh Shetty,19,M,A2
3469,1370,Simon Saxena,40,M,A1
3470,1371,Ekavir Shetty,25,M,A1
3471,1371,Krishna Bahl,24,M,A2
3472,1371,Ishaan Bains,36,M,A3
3473,1372,Umang De,38,M,A1
3474,1372,Harrison Kothari,55,M,A2
3475,1373,Nilima Sha,27,F,A1
3476,1373,Veer Hora,26,M,A2
3477,1373,Rudra Sandal,47,M,A3
3478,1374,Tejas D’Alia,46,M,A1
3479,1374,Azaan Deshpande,27,M,A2
3480,1374,Orinder Mani,52,M,A3
3481,1374,Krish Atwal,40,M,A4
3482,1375,Saksham Chanda,51,M,A1
3483,1376,Robert Venkatesh,26,M,A1
3484,1376,Nathaniel Bhat,41,M,A2
3485,1376,Nathaniel Sankaran,46,M,A3
3486,1377,Fitan Oommen,43,M,A1
3487,1377,Dakshesh Badami,23,M,A2
3488,1377,Abeer Mannan,55,M,A3
3489,1377,Girik Sarna,34,M,A4
3490,1378,Lohit Som,17,M,A1
3491,1378,Onkar Saraf,36,M,A2
3492,1379,Vihaan Char,33,M,A1
3493,1380,Elijah Dasgupta,42,M,A1
3494,1380,Ryan Varghese,32,M,A2
3495,1380,Naksh Kohli,45,M,A3
3496,1381,Krishna Parmer,54,M,A1
3497,1382,Gopal Mishra,50,M,A1
3498,1382,Advaith Devi,29,M,A2
3499,1382,Utkarsh Tiwari,60,M,A3
3500,1383,Jagrati Dalal,46,F,A1
3501,1383,Gaurang Bedi,56,M,A2
3502,1384,Ganga Bassi,46,F,A1
3503,1384,Ryan Kuruvilla,48,M,A2
3504,1384,Aayush Gulati,23,M,A3
3505,1385,Joshua Ben,37,M,A1
3506,1385,Praneel Sarkar,54,M,A2
3507,1385,Qabil Brar,49,M,A3
3508,1386,Kabir Kohli,45,M,A1
3509,1387,Anay Krishnamurthy,17,M,A1
3510,1388,Nidhi Dey,49,F,A1
3511,1388,Quincy Mammen,38,M,A2
3512,1389,Qadim Madan,30,M,A1
3513,1389,Gavin Vora,46,M,A2
3514,1389,Balhaar Chaudhari,33,M,A3
3515,1389,Lucky Memon,39,M,A4
3516,1390,Dominic Gour,59,M,A1
3517,1390,Ekavir Nayak,56,M,A2
3518,1390,Manbir Dugal,54,M,A3
3519,1391,Samesh Kanda,49,M,A1
3520,1392,Liam Nagi,29,M,A1
3521,1392,Advay Modi,60,M,A2
3522,1392,Ranveer Mane,58,M,A3
3523,1393,Teerth Hegde,52,M,A1
3524,1393,Zehaan Bhatt,58,M,A2
3525,1394,Om Dyal,47,M,A1
3526,1394,Charan Gala,27,M,A2
3527,1394,Darpan Thaman,21,M,A3
3528,1394,Rayaan Dutta,28,M,A4
3529,1395,Charles Chacko,35,M,A1
3530,1395,Riya Pingle,57,F,A2
3531,1395,Robert Kapoor,32,M,A3
3532,1395,Indrajit Acharya,16,M,A4
3533,1396,Neelima Hans,39,F,A1
3534,1396,Nathaniel Baria,54,M,A2
3535,1396,Owen Randhawa,58,M,A3
3536,1397,Abeer Shanker,16,M,A1
3537,1398,Nitesh Raval,50,M,A1
3538,1398,Chakradev Lalla,23,M,A2
3539,1398,Timothy Kade,32,M,A3
3540,1398,Elijah Thaman,60,M,A4
3541,1399,Sanaya Dixit,22,F,A1
3542,1399,Warjas Shankar,44,M,A2
3543,1399,Chandresh Ramaswamy,24,M,A3
3544,1399,Siddharth Patla,38,M,A4
3545,1400,Ronith Mutti,49,M,A1
3546,1400,Suhani Mukherjee,45,F,A2
3547,1400,Rushil Kala,31,M,A3
3548,1401,Rehaan Parmar,38,M,A1
3549,1401,Rohan Contractor,59,M,A2
3550,1401,Dalbir Chad,29,M,A3
3551,1401,Siddharth Rege,41,M,A4
3552,1402,Robert Kar,51,M,A1
3553,1402,Logan Ray,32,M,A2
3554,1402,Ishaan Mukhopadhyay,20,M,A3
3555,1402,Harish Sampath,60,M,A4
3556,1403,Zayan Mutti,60,M,A1
3557,1404,Pooja Sagar,31,F,A1
3558,1404,Harshil Taneja,19,M,A2
3559,1404,Tristan Sem,40,M,A3
3560,1405,Bakhshi Tata,61,M,A1
3561,1405,Isaac Kota,32,M,A2
3562,1406,Ayaan D’Alia,43,M,A1
3563,1406,Wahab Yogi,30,M,A2
3564,1406,William Rajagopal,35,M,A3
3565,1407,Qarin Kala,38,M,A1
3566,1407,Oliver Bansal,52,M,A2
3567,1407,Nitesh Chaudhry,33,M,A3
3568,1407,Pratyush More,18,M,A4
3569,1408,Ronith Chopra,24,M,A1
3570,1408,Rayaan Mitra,29,M,A2
3571,1409,Raghav Ahuja,26,M,A1
3572,1410,Upkaar Raman,57,M,A1
3573,1411,Tanish Bal,45,M,A1
3574,1411,Raghav Jain,64,M,A2
3575,1411,Lohit De,22,M,A3
3576,1412,Samaksh Gokhale,31,M,A1
3577,1412,Zaid Chaudhari,64,M,A2
3578,1412,Chameli Shan,42,F,A3
3579,1413,Samarth Ram,55,M,A1
3580,1413,Teerth Sahota,44,M,A2
3581,1414,Jack Bhalla,64,M,A1
3582,1415,Anthony Suresh,37,M,A1
3583,1415,Yuvraj Talwar,37,M,A2
3584,1416,Robert Sachdev,44,T,A1
3585,1416,Udant Sachar,60,M,A2
3586,1417,Kai Sharaf,24,M,A1
3587,1417,Samesh Pandit,47,M,A2
3588,1418,Daniel Saha,36,M,A1
3589,1418,Akshay Dugar,65,M,A2
3590,1418,Rudra Choudhary,57,M,A3
3591,1419,Guneet Kumer,60,M,A1
3592,1419,Omkaar Sen,37,M,A2
3593,1419,Kiaan Lala,45,M,A3
3594,1420,Vedant Sani,16,M,A1
3595,1420,George Sami,24,M,A2
3596,1420,Matthew Vohra,61,M,A3
3597,1421,Agastya Oak,21,M,A1
3598,1421,Balendra Konda,56,M,A2
3599,1421,Abhiram Swaminathan,36,M,A3
3600,1421,Indrajit Khare,51,M,A4
3601,1422,Parth Ramesh,59,M,A1
3602,1423,Wyatt Andra,47,M,A1
3603,1423,Gopal Kothari,17,M,A2
3604,1424,Nitesh Chadha,21,M,A1
3605,1424,Reyansh Bhandari,59,M,A2
3606,1424,Saksham Goswami,24,M,A3
3607,1425,Qabil Saha,45,M,A1
3608,1425,Azad Basak,54,M,A2
3609,1425,Abeer Sastry,42,M,A3
3610,1426,Reyansh Kala,44,M,A1
3611,1427,Kai Bhakta,25,M,A1
3612,1428,Krish Chaudhari,54,M,A1
3613,1429,Baljiwan Randhawa,40,M,A1
3614,1430,Chandran Jaggi,36,M,A1
3615,1430,Rushil Iyer,45,M,A2
3616,1431,Lucky Vora,39,M,A1
3617,1432,Gunbir Saini,40,M,A1
3618,1432,Abeer Mannan,30,M,A2
3619,1432,Aarush Murty,22,M,A3
3620,1432,Karan Virk,57,M,A4
3621,1433,Pranit Wagle,51,M,A1
3622,1433,Avi Gara,46,M,A2
3623,1433,Jairaj Thaker,17,M,A3
3624,1433,Bahadurjit Kale,20,M,A4
3625,1434,Veer Karpe,31,M,A1
3626,1434,Lohit Lall,56,M,A2
3627,1434,Om Bajaj,53,M,A3
3628,1435,Theodore Jain,19,M,A1
3629,1435,David Naidu,40,M,A2
3630,1435,Rudra Borde,47,M,A3
3631,1435,Patrick Saxena,25,M,A4
3632,1436,Manbir Pillai,23,M,A1
3633,1436,Simon Kari,55,M,A2
3634,1436,Hredhaan Batta,56,M,A3
3635,1436,Christopher Devi,51,M,A4
3636,1437,Samesh Hayre,56,M,A1
3637,1437,Teerth Karnik,51,M,A2
3638,1437,Victor Kibe,17,M,A3
3639,1437,Hardik Pandey,16,M,A4
3640,1438,Jeet Ramesh,22,M,A1
3641,1438,Udarsh Baral,36,M,A2
3642,1438,Dakshesh Narayan,44,M,A3
3643,1438,Jairaj Madan,40,M,A4
3644,1439,Darpan Sangha,43,M,A1
3645,1440,Gaurang Iyer,46,M,A1
3646,1441,Samaksh Gour,17,M,A1
3647,1441,Jagdish Lala,37,M,A2
3648,1442,Jagdish Pingle,48,M,A1
3649,1442,Chaitanya Ghose,44,M,A2
3650,1443,Ojasvi Sura,19,F,A1
3651,1443,Devansh Biswas,24,M,A2
3652,1443,Simon Agate,28,M,A3
3653,1444,Yashawini Grover,37,F,A1
3654,1444,Ekalinga Vaidya,21,M,A2
3655,1444,Anay Dhar,42,M,A3
3656,1445,Reva Ratti,17,F,A1
3657,1445,Omisha Kaul,27,F,A2
3658,1445,Aryan Singhal,29,M,A3
3659,1446,Ayaan Sridhar,52,M,A1
3660,1447,Abhimanyu Rajan,23,M,A1
3661,1447,Tejas Shroff,40,M,A2
3662,1447,Kevin Kari,61,M,A3
3663,1447,Isaiah Mall,48,M,A4
3664,1448,Yatin Bobal,48,M,A1
3665,1448,Daksh Patil,46,M,A2
3666,1449,Harshil Korpal,39,M,A1
3667,1449,Aditya Reddy,50,M,A2
3668,1450,Abhiram Brar,52,M,A1
3669,1450,Finn Kala,48,M,A2
3670,1450,Gautam Gupta,28,M,A3
3671,1451,Ishaan Rastogi,22,M,A1
3672,1451,Fariq Sane,33,M,A2
3673,1451,Thomas Karnik,36,M,A3
3674,1452,Caleb Roy,45,M,A1
3675,1452,Hardik Oommen,21,M,A2
3676,1453,Hemang Magar,50,M,A1
3677,1453,Anthony Ratta,65,M,A2
3678,1453,Zehaan Oza,21,M,A3
3679,1453,Laksh Deshpande,46,M,A4
3680,1454,Oni Chaudhry,33,F,A1
3681,1454,Tanveer Vora,39,M,A2
3682,1455,Fariq Bora,41,M,A1
3683,1455,Nachiket Koshy,38,M,A2
3684,1455,Yachana Pal,57,F,A3
3685,1456,Jackson Hari,52,M,A1
3686,1456,Reyansh Radhakrishnan,21,M,A2
3687,1456,Upadhriti Rastogi,16,F,A3
3688,1457,Ishita Bhagat,28,F,A1
3689,1457,Yagnesh Joshi,53,M,A2
3690,1458,Abhimanyu Khatri,31,M,A1
3691,1458,Yatin Mannan,39,M,A2
3692,1458,Krish Kata,55,M,A3
3693,1458,Abhiram Vohra,46,M,A4
3694,1459,Quincy Seshadri,45,M,A1
3695,1459,Lohit Lata,41,M,A2
3696,1460,Owen Kulkarni,42,M,A1
3697,1460,Jason Pillai,20,M,A2
3698,1461,Joshua Gera,19,M,A1
3699,1461,Arjun Lata,35,M,A2
3700,1461,Anthony Pall,27,M,A3
3701,1461,Vedant Lalla,58,M,A4
3702,1462,Aarush Dar,25,M,A1
3703,1462,Aryan Wason,65,M,A2
3704,1462,Vivaan Pillai,43,M,A3
3705,1462,Ishwar Patel,58,M,A4
3706,1463,Upkaar Sampath,41,M,A1
3707,1463,Amrita Krishnan,57,F,A2
3708,1463,Wriddhish Baral,25,M,A3
3709,1464,Samesh Nayak,52,M,A1
3710,1464,Mason Hegde,41,M,A2
3711,1465,Aayush Peri,62,M,A1
3712,1465,Samesh Kashyap,22,M,A2
3713,1465,Tristan Buch,29,M,A3
3714,1466,Yug Thakkar,55,M,A1
3715,1466,Kabir Sawhney,26,M,A2
3716,1466,Orinder Mukherjee,25,M,A3
3717,1467,Owen Deep,32,M,A1
3718,1468,Qasim Varma,59,M,A1
3719,1468,Karan Chokshi,23,M,A2
3720,1469,Aarush Sem,51,M,A1
3721,1469,Eta Ghose,28,T,A2
3722,1469,Zehaan Jain,53,M,A3
3723,1470,Anmol Pal,57,M,A1
3724,1470,Robert Verma,42,M,A2
3725,1470,Kabir Rai,47,M,A3
3726,1471,Logan Butala,52,M,A1
3727,1472,Neel Tara,27,M,A1
3728,1472,Leena Chawla,16,F,A2
3729,1473,Upkaar Muni,16,M,A1
3730,1474,Alexander Narain,21,M,A1
3731,1475,Samesh Hari,49,M,A1
3732,1476,Samesh Gokhale,18,M,A1
3733,1476,Siddharth Kamdar,40,M,A2
3734,1477,Gautam Oak,59,M,A1
3735,1477,Triya Nazareth,16,F,A2
3736,1478,Oliver Srivastava,39,M,A1
3737,1478,Shaurya Raman,43,M,A2
3738,1478,Hredhaan Sandhu,26,M,A3
3739,1478,Imaran Dhillon,33,M,A4
3740,1479,Christopher Ganesan,32,M,A1
3741,1479,Naveen Sanghvi,62,M,A2
3742,1479,Praneel Maharaj,64,M,A3
3743,1480,Zehaan Misra,20,M,A1
3744,1480,Chandresh Pall,52,M,A2
3745,1480,Samesh Varghese,36,M,A3
3746,1480,Fariq Srivastava,46,M,A4
3747,1481,Ekavir Walia,24,M,A1
3748,1481,Ekbal Kanda,44,M,A2
3749,1481,Dayamai Bala,24,F,A3
3750,1481,Shaurya Apte,42,M,A4
3751,1482,Hardik Kara,23,M,A1
3752,1482,Aradhana Sehgal,45,T,A2
3753,1483,Faqid Swaminathan,35,M,A1
3754,1483,Devansh Mahajan,36,M,A2
3755,1484,Yash Mutti,43,M,A1
3756,1484,Charan Sandhu,28,M,A2
3757,1484,Orinder Ramakrishnan,35,M,A3
3758,1485,Bachittar Thakur,60,M,A1
3759,1486,Balendra Dani,62,M,A1
3760,1486,Timothy Sathe,36,M,A2
3761,1487,Darpan Rajagopalan,49,M,A1
3762,1487,Dalbir Mutti,38,M,A2
3763,1487,Aryan Ratti,43,M,A3
3764,1487,Ucchal Vaidya,25,T,A4
3765,1488,Christopher Chander,52,M,A1
3766,1488,Gayathri Kashyap,42,F,A2
3767,1489,Krish Bansal,50,M,A1
3768,1489,Teerth Bath,23,M,A2
3769,1489,Ojas Shetty,61,M,A3
3770,1490,Hitesh Prasad,24,M,A1
3771,1490,Azaan Upadhyay,30,M,A2
3772,1491,Maanav Dutt,25,M,A1
3773,1491,Mason Patil,33,M,A2
3774,1492,Gaurav Thakur,26,M,A1
3775,1492,Rishi Sibal,52,M,A2
3776,1493,Tarak Seth,50,M,A1
3777,1493,Ishaan Verma,34,M,A2
3778,1493,Samarth Varughese,62,M,A3
3779,1493,Nachiket Oommen,64,M,A4
3780,1494,Dhruv Mohanty,44,M,A1
3781,1494,Harish Jain,22,M,A2
3782,1495,Harsh Guha,27,M,A1
3783,1495,Rudra Mitter,54,M,A2
3784,1495,Chanakya Mistry,34,M,A3
3785,1496,Luke Bhasin,39,M,A1
3786,1497,Amaira Verma,54,F,A1
3787,1497,Ekaraj Sibal,27,M,A2
3788,1497,Pranav Chopra,45,M,A3
3789,1498,Chakradhar Mutti,34,M,A1
3790,1498,Zehaan Sangha,33,M,A2
3791,1498,Manya Wali,49,F,A3
3792,1499,Tarak Buch,32,M,A1
3793,1499,Abeer Munshi,61,M,A2
3794,1499,Udarsh Bala,53,M,A3
3795,1500,Darpan Batta,24,M,A1
3796,1500,Farhan Mangal,27,M,A2
3797,1501,Quincy Doshi,29,M,A1
3798,1501,Dev Doshi,46,M,A2
3799,1501,Samaksh Dube,28,M,A3
3800,1502,Maanav Kanda,61,M,A1
3801,1502,Sarthak Dua,64,M,A2
3802,1503,Anirudh Samra,52,M,A1
3803,1504,Parth Lad,32,M,A1
3804,1504,Sarthak Salvi,64,M,A2
3805,1504,Avi Gupta,63,M,A3
3806,1505,Arjun Sarraf,37,M,A1
3807,1506,Bahadurjit Behl,20,M,A1
3808,1506,Qabil Sule,30,M,A2
3809,1506,Jackson Tripathi,43,M,A3
3810,1506,Onveer Sethi,60,M,A4
3811,1507,Ishanvi Shanker,31,F,A1
3812,1507,Charan Soman,30,M,A2
3813,1507,Pushti Raval,47,F,A3
3814,1508,Azad Sodhi,31,M,A1
3815,1508,Zashil Sura,28,M,A2
3816,1509,Zayyan Chakrabarti,35,M,A1
3817,1509,Darpan Wadhwa,56,M,A2
3818,1509,Ekaraj Keer,57,M,A3
3819,1509,Viraj Vasa,44,M,A4
3820,1510,Ayush Thakur,63,M,A1
3821,1510,Bahadurjit Patla,36,M,A2
3822,1511,Balveer Padmanabhan,28,M,A1
3823,1512,Gaurang Cherian,31,M,A1
3824,1512,Aryan Bahl,31,M,A2
3825,1513,Yagnesh Boase,19,M,A1
3826,1513,Anya Saraf,65,F,A2
3827,1513,Tarak Varty,50,M,A3
3828,1514,Anirudh Bhakta,32,M,A1
3829,1515,Tristan Agrawal,27,M,A1
3830,1515,Azad Mittal,43,M,A2
3831,1515,Harshil Butala,35,M,A3
3832,1516,Ekavir Sharaf,54,M,A1
3833,1516,Harini Kalla,47,F,A2
3834,1516,Zehaan Hari,48,M,A3
3835,1516,Siddharth Devi,27,M,A4
3836,1517,Christopher Maharaj,51,M,A1
3837,1517,Aarnav Chander,52,M,A2
3838,1518,Ronith Badami,26,M,A1
3839,1518,Samar Dugar,43,M,A2
3840,1518,Saksham Rama,30,M,A3
3841,1519,Jackson Rama,23,M,A1
3842,1519,Atharv Chandra,27,M,A2
3843,1519,Maanav Dhaliwal,50,M,A3
3844,1520,Jeremiah Upadhyay,46,M,A1
3845,1520,Tejas Karnik,44,M,A2
3846,1520,Manan Tella,27,T,A3
3847,1521,Dominic Thakkar,53,M,A1
3848,1522,Banjeet Badami,39,M,A1
3849,1523,Darpan Raman,36,M,A1
3850,1524,Gopal Patla,36,M,A1
3851,1525,Gopal Palla,22,M,A1
3852,1525,Tanish Krish,60,M,A2
3853,1525,Lohit Sekhon,50,M,A3
3854,1526,Manthan Narula,49,M,A1
3855,1526,Zaid Walla,59,M,A2
3856,1527,Hritik Kala,53,M,A1
3857,1528,Yatan Dixit,28,M,A1
3858,1528,Dhruv Venkataraman,37,M,A2
3859,1528,Isaiah Goswami,63,M,A3
3860,1528,Nathaniel Mohan,42,M,A4
3861,1529,Harsh Wagle,20,M,A1
3862,1529,Aryan Pradhan,26,M,A2
3863,1530,Luke Manda,50,M,A1
3864,1530,Oliver Mishra,61,M,A2
3865,1530,Neel Pandey,54,M,A3
3866,1531,Gavin Merchant,37,M,A1
3867,1531,Harrison Sama,32,M,A2
3868,1531,Waida Banerjee,36,F,A3
3869,1531,Mason Dalal,49,M,A4
3870,1532,Damini Arora,61,F,A1
3871,1532,Chandran Sodhi,59,M,A2
3872,1533,Shivansh Tandon,61,M,A1
3873,1533,Harsh Raja,59,M,A2
3874,1533,Aadi Majumdar,21,M,A3
3875,1533,Max Oommen,33,M,A4
3876,1534,Lohit Dey,38,M,A1
3877,1534,Qasim Karpe,50,M,A2
3878,1534,Jalsa Sha,59,F,A3
3879,1534,Fiyaz Ranganathan,22,M,A4
3880,1535,Harish Seshadri,17,M,A1
3881,1535,Joshua Muni,37,M,A2
3882,1535,Wazir Dara,51,M,A3
3883,1536,Fariq Purohit,64,M,A1
3884,1536,Balhaar Mannan,50,M,A2
3885,1537,Sathvik Gaba,48,M,A1
3886,1537,Ayushman Char,27,M,A2
3887,1538,Oscar Vaidya,22,M,A1
3888,1538,Jacob Muni,25,M,A2
3889,1538,Ekalinga Sundaram,28,M,A3
3890,1538,Peter Keer,22,M,A4
3891,1539,Advay Saran,48,M,A1
3892,1539,Anay Bose,40,M,A2
3893,1539,Yatin Luthra,16,M,A3
3894,1540,Zaid De,32,M,A1
3895,1541,Indrajit Swaminathan,47,M,A1
3896,1542,Dev Lall,55,M,A1
3897,1543,Bakhshi Ahuja,25,M,A1
3898,1544,Jairaj Choudhury,60,M,A1
3899,1545,Manan Mital,45,M,A1
3900,1545,Lucky Bal,61,M,A2
3901,1546,Anirudh Narang,19,M,A1
3902,1547,Osha Mahajan,58,F,A1
3903,1547,Samarth Bhat,20,M,A2
3904,1548,Noah Saini,61,M,A1
3905,1548,Vihaan Anne,49,M,A2
3906,1548,Baljiwan Badami,24,M,A3
3907,1548,Anusha Bhardwaj,35,F,A4
3908,1549,Xavier Cheema,35,M,A1
3909,1549,Jason Sastry,19,M,A2
3910,1549,Chanakya Shenoy,21,M,A3
3911,1549,Karan Ahuja,62,M,A4
3912,1550,Warjas Sathe,56,M,A1
3913,1551,Hitesh Borde,48,M,A1
3914,1551,Radhika Mannan,64,F,A2
3915,1551,Azad Sama,56,M,A3
3916,1551,Hredhaan Kohli,22,M,A4
3917,1552,Jacob Raju,47,M,A1
3918,1552,Aadi Baria,58,M,A2
3919,1552,Zayyan Cheema,49,T,A3
3920,1553,Ekapad Swaminathan,57,M,A1
3921,1553,Yash Char,31,M,A2
3922,1553,Girik Hari,26,M,A3
3923,1553,Theodore Om,52,M,A4
3924,1554,Warjas Ray,33,M,A1
3925,1554,Ranveer Nadig,16,M,A2
3926,1554,Chandresh Hegde,31,M,A3
3927,1554,Andrew Jayaraman,63,M,A4
3928,1555,Fitan Bains,37,M,A1
3929,1556,Madhav Ratti,58,M,A1
3930,1556,Advay Salvi,59,M,A2
3931,1556,Yagnesh Gera,34,M,A3
3932,1556,Sathvik Chad,61,M,A4
3933,1557,Benjamin Balakrishnan,16,M,A1
3934,1557,Zayan Goel,17,M,A2
3935,1558,Harrison Vaidya,33,M,A1
3936,1558,Gaurang Sarin,42,M,A2
3937,1558,Faraj Bhagat,45,M,A3
3938,1559,Baljiwan Pal,59,M,A1
3939,1559,Faris Gara,26,M,A2
3940,1560,Nakul Vora,47,M,A1
3941,1560,Timothy Shere,24,M,A2
3942,1560,George Pai,32,M,A3
3943,1560,Guneet Samra,20,M,A4
3944,1561,Sarthak Wali,55,M,A1
3945,1561,Devansh Kapadia,50,M,A2
3946,1561,Nicholas Kannan,38,M,A3
3947,1562,Nihal Devi,45,M,A1
3948,1562,Arjun Baria,64,M,A2
3949,1563,Chaitanya Zacharia,19,M,A1
3950,1564,George Konda,29,M,A1
3951,1564,Wriddhish Kala,25,M,A2
3952,1565,Balvan Dhar,53,M,A1
3953,1565,Caleb Deshpande,28,M,A2
3954,1565,Hardik Sagar,56,M,A3
3955,1566,Devansh Chandran,37,M,A1
3956,1566,Balvan Balay,31,M,A2
3957,1567,Laban Natarajan,61,M,A1
3958,1567,Arjun Pall,31,M,A2
3959,1568,Anay Buch,62,M,A1
3960,1568,Vihaan Dada,62,M,A2
3961,1568,Zayyan Bala,40,M,A3
3962,1568,David Chacko,32,M,A4
3963,1569,Neel Bajaj,35,M,A1
3964,1569,Chatresh Gandhi,38,M,A2
3965,1570,Onveer Bhasin,20,M,A1
3966,1570,Dakshesh Ganesan,39,M,A2
3967,1570,Noah Bhasin,59,M,A3
3968,1571,Rudra Sibal,42,M,A1
3969,1571,Gunbir Bhakta,46,M,A2
3970,1571,Jatin Anand,62,M,A3
3971,1572,Champak Mane,50,M,A1
3972,1572,Yatin Chokshi,63,M,A2
3973,1573,Amol Majumdar,32,M,A1
3974,1574,Christopher Mitter,35,M,A1
3975,1574,Joshua Raj,29,M,A2
3976,1574,Yug Nadkarni,55,M,A3
3977,1574,Azad Basak,39,M,A4
3978,1575,Ishaan Merchant,22,M,A1
3979,1575,Omkaar Bhattacharyya,23,M,A2
3980,1575,Vivaan Nayak,16,M,A3
3981,1575,Sathvik Goyal,42,M,A4
3982,1576,Warjas Bhalla,39,M,A1
3983,1577,Gavin Karpe,31,M,A1
3984,1577,Mitesh Soni,20,M,A2
3985,1577,Abeer Boase,21,M,A3
3986,1577,Gopal Parekh,38,M,A4
3987,1578,Gopal Purohit,49,M,A1
3988,1578,Anay Pillay,18,M,A2
3989,1579,Zehaan Bora,18,M,A1
3990,1579,Quincy Palla,49,M,A2
3991,1580,Wazir Chad,27,M,A1
3992,1580,Advay Savant,63,M,A2
3993,1580,Pranit Sodhi,46,M,A3
3994,1580,Tarak Deep,38,M,A4
3995,1581,Balendra Bhardwaj,43,M,A1
3996,1581,Charan Bandi,60,M,A2
3997,1581,Gabriel Bali,21,M,A3
3998,1581,Advaith Solanki,32,M,A4
3999,1582,Owen Kaur,32,M,A1
4000,1583,Ekbal Tella,16,M,A1
4001,1583,Naveen Sibal,22,M,A2
4002,1583,Aayush Sibal,61,M,A3
4003,1583,Dalbir Sanghvi,17,M,A4
4004,1584,Azaan Verma,56,M,A1
4005,1584,Jason Lad,46,M,A2
4006,1584,Nihal Murty,43,M,A3
4007,1585,Theodore Mishra,40,M,A1
4008,1585,Kai Mistry,26,M,A2
4009,1585,Jagat Lala,53,M,A3
4010,1586,Samesh Ganguly,20,M,A1
4011,1586,Ryan Ghosh,50,M,A2
4012,1587,Hritik Padmanabhan,30,M,A1
4013,1588,Chatura Kari,25,M,A1
4014,1588,Girindra Mammen,38,M,A2
4015,1589,Balveer Nagar,51,M,A1
4016,1589,Gautam Dutta,29,M,A2
4017,1590,Vihaan Sinha,57,M,A1
4018,1590,Chaitanya Gupta,22,M,A2
4019,1590,Samesh Dalal,48,M,A3
4020,1590,Advay Bhardwaj,27,M,A4
4021,1591,Harsh Chawla,29,M,A1
4022,1592,Jairaj Tailor,63,M,A1
4023,1593,Bhavna Zachariah,64,F,A1
4024,1593,Vihaan Vohra,43,M,A2
4025,1593,Jai Bhardwaj,26,M,A3
4026,1593,Umang Sodhi,59,M,A4
4027,1594,Nathaniel Misra,28,M,A1
4028,1594,Atharv Ahluwalia,62,M,A2
4029,1595,Girik Narula,44,M,A1
4030,1596,Laban Rege,26,M,A1
4031,1596,Rudra Aggarwal,29,M,A2
4032,1597,Aadi Saha,45,M,A1
4033,1597,Gavin Patla,30,M,A2
4034,1598,Naksh Tiwari,62,T,A1
4035,1598,Hardik Sharma,23,M,A2
4036,1598,Agastya Sathe,30,M,A3
4037,1599,Karan Contractor,30,M,A1
4038,1599,Gabriel Loyal,29,M,A2
