ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2103,1397,Sai Sem,53,6,1,2,1
2104,1398,William Hayre,23,7,1,8,1
2105,1398,Agastya Seth,73,9,1,5,1
2106,1399,Sachi Brahmbhatt,66,7,1,2,2
2107,1400,Vihaan Talwar,71,12,2,8,1
2108,1401,Sanaya Doctor,67,6,7,5,2
2109,1401,Yashawini Tank,28,1,1,5,2
2110,1402,Dhruv Nagarajan,69,10,2,6,1
2111,1403,Xiti Barad,18,5,1,2,2
2112,1404,Zaitra Acharya,32,1,1,7,2
2113,1404,Girik Khanna,29,4,1,3,1
2114,1405,Atharv Luthra,40,2,1,5,1
2115,1405,Radha Ramakrishnan,23,8,1,8,2
2116,1406,Noah Shan,62,7,1,3,1
2117,1407,Amruta Dash,75,5,1,10,2
2118,1407,Meera Goda,19,9,3,7,2
2119,1408,Ridhi Loyal,62,8,1,10,2
2120,1408,Gavin Viswanathan,53,7,1,8,1
2121,1409,Veda Ramesh,59,6,5,3,2
2122,1410,Ekaraj Pandit,47,5,1,1,1
2123,1410,Idika Koshy,35,7,1,2,2
2124,1411,Krish Raman,72,11,1,8,1
2125,1411,Indali Chauhan,61,2,1,8,2
2126,1412,Samaksh Gala,61,4,1,1,1
2127,1412,Chaaya Narang,52,10,2,2,2
2128,1413,Om Subramanian,74,4,1,10,1
2129,1414,Onveer Ramachandran,41,6,2,4,1
2130,1414,Frederick Raval,72,6,1,9,1
2131,1415,Indrajit Oza,65,3,1,3,1
2132,1415,Dalaja Kapoor,34,5,2,5,2
2133,1416,Shivani Pingle,67,2,1,7,2
2134,1417,Agastya Suri,37,9,1,1,1
2135,1417,Reyansh Nair,23,4,1,2,1
2136,1418,Oeshi Sura,34,12,2,3,2
2137,1418,Leena Kapur,55,8,1,5,2
2138,1419,Gunbir Mohan,27,10,1,2,1
2139,1419,Yashvi Borde,66,11,1,4,2
2140,1420,Wridesh Sule,53,4,3,10,1
2141,1420,Arjun Issac,45,7,2,3,1
2142,1421,Jacob Luthra,42,6,1,8,1
2143,1421,Caleb Patla,50,11,1,9,1
2144,1422,Ronith Mohanty,22,1,6,3,1
2145,1423,Nicholas Memon,75,6,1,7,1
2146,1424,Chatura Narain,67,9,1,4,1
2147,1425,Harrison Chhabra,72,7,2,7,1
2148,1426,Harini Pau,64,4,2,10,2
2149,1426,Ubika Soni,53,10,1,1,2
2150,1427,Kashish Sandhu,31,9,4,9,2
2151,1427,Nathan Bath,41,12,1,10,1
2152,1428,Kiaan Doctor,26,3,1,3,1
2153,1429,Meghana Chahal,35,4,5,3,2
2154,1429,Raagini Goel,19,4,1,4,2
2155,1430,Rehaan Wadhwa,35,4,3,1,1
2156,1430,Warjas Bhasin,75,6,6,10,1
2157,1431,Waida Ahuja,65,3,1,9,2
2158,1431,Radha Dayal,74,4,2,1,2
2159,1432,Yasti Vyas,44,7,1,5,2
2160,1432,Suhani Gaba,70,11,2,4,2
2161,1433,Oni Sangha,29,4,1,7,2
2162,1434,Ayush Nair,43,4,1,6,1
2163,1435,Varenya Yohannan,24,8,1,8,2
2164,1436,Logan Misra,42,3,2,1,1
2165,1436,Ekantika Tailor,39,7,1,1,2
2166,1437,Om Mammen,42,10,1,10,1
2167,1437,Siddharth Patla,40,1,1,8,1
2168,1438,Mitali Gokhale,44,3,1,9,2
2169,1438,Nidra Dani,57,8,1,7,2
2170,1439,Upadhriti Natarajan,53,10,3,9,2
2171,1440,Ekanta Ahuja,75,3,1,1,2
2172,1441,Anvi Dugal,49,11,1,9,2
2173,1441,Quincy Karpe,25,6,1,6,1
2174,1442,Bina Khalsa,28,3,4,4,2
2175,1442,Dalbir Nanda,73,2,5,5,1
2176,1443,Bhavya Joshi,60,4,1,2,2
2177,1444,Neel Oak,29,7,1,9,1
2178,1444,Anay Vig,68,8,6,9,1
2179,1445,Unnati Gopal,67,8,1,9,2
2180,1445,Lucky Mitter,22,5,1,7,1
2181,1446,Yoshita Vohra,18,5,1,10,2
2182,1446,Reyansh Swaminathan,75,8,5,6,1
2183,1447,Yahvi Kapadia,42,12,1,7,2
2184,1447,Udarsh Sastry,22,6,3,6,1
2185,1448,Samuel Doctor,66,10,1,10,1
2186,1448,Dhruv Peri,47,10,1,5,1
2187,1449,Raksha Mani,47,5,5,4,2
2188,1449,Bhavya Vora,53,12,1,9,2
2189,1450,Gabriel Cherian,20,1,1,7,1
2190,1451,Ikshita Bhatnagar,73,11,1,5,2
2191,1452,Harish Dhar,59,3,2,8,1
2192,1452,Niharika Chanda,51,5,3,6,2
2193,1453,Saanvi Anand,43,7,3,2,2
2194,1454,Yoshita Konda,41,10,1,4,2
2195,1454,Lekha Suri,23,11,1,5,2
2196,1455,Ishani Sheth,55,7,2,2,2
2197,1456,Advik Walia,21,4,1,4,1
2198,1456,Warinder Raval,62,3,1,6,1
2199,1457,Vedant Goel,64,3,1,5,1
2200,1458,Parth Srinivasan,51,2,1,9,1
2201,1458,Oeshi Lad,43,11,1,3,2
2202,1459,Kiaan Sule,29,1,1,7,1
2203,1460,Ranveer Dubey,22,8,1,1,1
2204,1460,Nicholas Dhar,52,9,3,5,1
2205,1461,Yashodhara Setty,69,6,1,9,2
2206,1461,Jai Chaudry,22,9,3,1,1
2207,1462,Avni Gopal,44,4,2,1,2
2208,1463,Darpan Singh,64,7,1,9,1
2209,1464,Bhavika Shankar,63,7,1,5,2
2210,1464,Ira Savant,18,12,2,10,2
2211,1465,Girik Balakrishnan,66,8,3,1,1
2212,1465,Gavin Gera,75,9,1,7,1
2213,1466,Hredhaan Sabharwal,37,4,7,8,1
2214,1466,Chandresh Sane,68,2,2,6,1
2215,1467,Baljiwan Mitter,19,9,1,3,1
2216,1468,Eshana Khalsa,27,12,7,8,2
2217,1468,Nicholas Patla,64,7,1,8,1
2218,1469,Harsh Nagarajan,65,5,1,9,1
2219,1470,Lila Sahni,63,5,1,4,2
2220,1471,Yash Sheth,71,8,7,8,1
2221,1471,Januja Edwin,51,6,1,4,2
2222,1472,Maanav Kota,36,4,1,3,1
2223,1472,Ojas Lal,53,11,1,9,1
2224,1473,Yahvi Dada,26,10,1,6,2
2225,1474,Vansha Sarna,65,3,1,7,2
2226,1475,Idika Ghosh,71,3,2,8,2
2227,1475,Bhavya Edwin,42,7,2,5,2
2228,1476,Oni Koshy,71,1,1,9,2
2229,1477,Zansi Tank,35,10,5,1,2
2230,1478,Jalsa Swaminathan,72,2,5,9,2
2231,1478,Ekapad Venkataraman,49,1,5,9,1
2232,1479,Dhruv Dixit,31,8,1,10,1
2233,1480,Chavvi Desai,57,7,7,3,2
2234,1480,Rushil Bhagat,37,6,1,1,1
2235,1481,Gabriel Barad,71,10,1,8,1
2236,1481,Kevin Suresh,56,8,7,10,1
2237,1482,Zayan Toor,64,4,5,9,1
2238,1483,Priya Kade,55,6,3,1,2
2239,1483,Pranav Goyal,67,6,1,10,1
2240,1484,Shravya Bhat,31,11,1,2,2
2241,1484,Isha Badal,54,4,1,1,2
2242,1485,Matthew Keer,38,10,1,3,1
2243,1486,Banjeet Nagi,29,7,2,4,1
2244,1487,Veda Bhavsar,46,2,7,8,2
2245,1487,Gautami Kade,52,10,1,8,2
2246,1488,Advay Dixit,51,8,1,7,1
2247,1489,Priya Bajwa,47,9,1,3,2
2248,1490,Nidra Issac,65,2,2,5,2
2249,1491,Manya Vaidya,46,12,1,10,2
2250,1491,Ayush Hegde,42,10,1,4,1
2251,1492,Sarthak Singhal,48,3,1,5,1
2252,1493,Jagrati Tata,71,1,1,6,2
2253,1493,Deepa Dhillon,67,11,1,1,2
2254,1494,Arunima Dora,68,1,1,9,2
2255,1495,Dalbir Johal,59,4,4,3,1
2256,1496,Dhriti Sharma,53,5,1,2,2
2257,1497,Viraj Dewan,55,8,1,8,1
2258,1498,Dakshesh Chakraborty,40,7,1,6,1
2259,1499,Dayita Raja,62,3,1,4,2
2260,1500,Charles Dayal,36,4,1,5,1
2261,1501,Ansh Dara,34,6,1,1,1
2262,1502,Vansha Deshpande,53,1,6,4,2
2263,1503,Theodore Kothari,75,9,1,4,1
2264,1504,Hredhaan Bansal,29,11,1,3,1
2265,1504,Gopal Sankar,59,10,1,6,1
2266,1505,Om Joshi,71,11,1,6,1
2267,1506,Gaurav Shah,56,6,1,10,1
2268,1507,Charles Doctor,43,8,1,3,1
2269,1507,Hema Chaudhry,67,5,1,2,2
2270,1508,Meghana Bajaj,36,4,1,1,2
2271,1509,Zaitra Dey,35,9,1,4,2
2272,1509,Aarna Narain,28,2,1,9,2
2273,1510,Falguni Mangat,37,2,2,1,2
2274,1510,Devansh Badal,53,12,2,9,1
2275,1511,Rajeshri Palla,21,8,1,6,2
2276,1511,Bhavini Agarwal,54,9,1,6,2
2277,1512,Orinder Dave,28,12,1,10,1
2278,1512,Abhiram Chatterjee,49,12,1,1,1
2279,1513,Utkarsh Dani,49,6,1,3,1
2280,1514,Lakshit Halder,32,10,6,3,1
2281,1514,Praneel Narain,42,3,2,8,1
2282,1515,Rishi Mohanty,62,2,1,3,1
2283,1515,Jagvi Bala,33,10,1,2,2
2284,1516,Baljiwan Dugal,30,8,1,10,1
2285,1517,Ekavir Subramaniam,29,11,1,1,1
2286,1517,Siddharth Dasgupta,39,5,2,5,1
2287,1518,Faris Srinivas,57,10,1,5,1
2288,1519,Yug Mall,35,4,1,1,1
2289,1519,Fiyaz Bhat,49,11,2,1,1
2290,1520,Chaman Sankar,65,12,1,3,2
2291,1520,Advay Sachar,39,2,1,10,1
2292,1521,Eiravati Date,59,6,1,4,2
2293,1521,Chatresh Oommen,40,11,1,2,1
2294,1522,Kalpit Dutt,43,10,1,8,1
2295,1522,Indrajit Mangal,55,10,4,7,1
2296,1523,Kritika Bhargava,28,5,1,6,2
2297,1523,Abhiram Patil,52,9,1,2,1
2298,1524,Yuvraj Seth,67,3,1,10,1
2299,1525,Udyati Morar,35,3,1,5,2
2300,1525,Qasim Savant,22,2,1,3,1
2301,1526,Ria Mane,59,7,1,4,2
2302,1527,Harini Koshy,25,4,3,8,2
2303,1528,Wriddhish Cherian,48,2,1,4,1
2304,1529,Ladli Shenoy,69,2,1,5,2
2305,1529,Aarav Choudhry,27,2,2,10,1
2306,1530,Ayushman Dani,27,12,1,8,1
2307,1531,Anirudh Johal,23,9,1,1,1
2308,1532,Triveni Karpe,48,2,1,10,2
2309,1532,Varenya Rastogi,22,6,4,4,2
2310,1533,Chakradev Suresh,24,1,1,4,1
2311,1534,Udyati Varty,50,4,3,2,2
2312,1534,Abha Varughese,19,7,1,2,2
2313,1535,Qadim Sem,50,10,1,7,1
2314,1536,Ethan Balasubramanian,54,7,1,7,1
2315,1536,Onveer Bhat,64,1,1,9,1
2316,1537,Chaman Hayre,31,2,7,9,2
2317,1538,Samarth Sethi,69,10,1,2,1
2318,1538,Jatin Bhagat,42,7,1,1,1
2319,1539,Ishwar Natarajan,27,5,1,6,1
2320,1539,Arjun Mani,51,2,1,10,1
2321,1540,Lakshit Swamy,54,9,1,6,1
2322,1541,Harish Rattan,33,8,7,10,1
2323,1541,Dakshesh Hegde,28,8,1,5,1
2324,1542,Abhiram Saran,23,5,1,3,1
2325,1542,Owen Wali,64,5,1,10,1
2326,1543,Udant Sandhu,67,7,1,7,1
2327,1544,Lajita Taneja,44,12,1,6,2
2328,1545,Harsh Dara,46,7,1,9,1
2329,1545,Ojas Issac,75,10,1,7,1
2330,1546,Tamanna Dugar,18,3,1,5,2
2331,1547,Lakshmi Sarkar,26,2,1,10,2
2332,1548,Urmi Dixit,52,11,1,5,2
2333,1548,Qushi Bhatt,69,6,1,10,2
2334,1549,Ekapad Soman,52,9,1,2,1
2335,1549,Anamika Bhandari,48,10,6,9,2
2336,1550,Saksham Sachdeva,40,2,1,1,1
2337,1551,Chandresh Mukhopadhyay,75,1,1,1,1
2338,1551,Advik Bir,40,9,1,8,1
2339,1552,Aryan Sekhon,41,2,1,6,1
2340,1553,Vivaan Dash,75,10,1,6,1
2341,1554,Anjali Bahri,67,3,1,2,2
2342,1554,Kamya Bir,34,2,2,2,2
2343,1555,Aadhya Murty,56,11,2,3,2
2344,1556,Bhavini Nadig,28,6,1,1,2
2345,1557,Ansh Kumer,67,10,1,4,1
2346,1557,Neha Taneja,31,3,1,9,2
2347,1558,Yatin Kapur,52,8,5,4,1
2348,1559,Hardik Sheth,61,12,5,7,1
2349,1559,Darpan Sachdeva,36,11,1,3,1
2350,1560,Madhav Chaudry,60,7,1,7,1
2351,1561,Rayaan Chaudhary,18,1,1,5,1
2352,1561,Janaki Sundaram,56,2,1,6,2
2353,1562,Aryan Sundaram,44,6,7,2,1
2354,1562,Kiaan Kothari,73,11,1,10,1
2355,1563,Gagan Naidu,47,4,5,4,1
2356,1564,Hemani Kade,63,11,1,9,2
2357,1565,Deepa Sehgal,49,8,1,5,2
2358,1566,Bahadurjit Lalla,74,11,1,10,1
2359,1567,Tanveer Dewan,21,4,1,10,1
2360,1567,Jalsa Sibal,44,10,1,6,2
2361,1568,Victor Zachariah,59,2,1,2,1
2362,1568,Chatresh Chakraborty,31,7,1,6,1
2363,1569,Baghyawati Dutt,33,5,1,3,2
2364,1569,Kai Chandran,75,12,3,4,1
2365,1570,Kamya Pingle,27,1,1,7,2
2366,1570,Ethan Choudhury,50,4,1,1,1
2367,1571,Vamakshi Bains,47,11,1,4,2
2368,1572,Alexander Bobal,46,4,2,2,1
2369,1572,Kalpit Modi,37,6,1,6,1
2370,1573,Gaurika Dara,72,9,1,5,2
2371,1573,Pranav Vig,24,2,1,8,1
2372,1574,Urvi Tripathi,21,6,1,7,2
2373,1574,Urvashi Apte,71,12,1,4,2
2374,1575,Bhavani Bal,55,12,1,9,2
2375,1576,Aradhana Sahota,47,6,1,4,2
2376,1577,Nathaniel Solanki,65,10,5,10,1
2377,1578,Gautam Gulati,43,3,4,2,1
2378,1578,Brijesh Mistry,33,4,2,7,1
2379,1579,Chakradev Chad,60,2,7,7,1
2380,1580,Yashodhara Tata,35,2,1,7,2
2381,1581,Gayathri Sampath,33,6,2,8,2
2382,1582,Vedika Ramanathan,69,2,6,10,2
2383,1582,Arya Loke,68,10,1,2,2
2384,1583,Raagini Karnik,23,12,1,9,2
2385,1584,Kai Chakrabarti,69,4,1,9,1
2386,1584,Dayita Pant,46,9,6,4,2
2387,1585,Anya Talwar,36,8,1,3,2
2388,1585,Hema Sura,61,7,1,6,2
2389,1586,Isaac Nath,40,9,1,1,1
2390,1587,Peter Chhabra,28,6,1,6,1
2391,1587,Sneha Gopal,48,11,1,9,2
2392,1588,Aradhana Sama,56,8,4,5,2
2393,1588,Raghav Rajagopal,69,1,1,5,1
2394,1589,Libni Sanghvi,57,1,1,4,2
2395,1589,Lila Sethi,49,1,2,3,2
2396,1590,Faqid Bhattacharyya,34,11,7,9,1
2397,1590,Abdul Dua,52,8,1,10,1
2398,1591,Dalaja Raju,51,12,2,7,2
2399,1592,Fariq Parekh,61,2,1,10,1
2400,1592,Samar Maharaj,45,10,1,1,1
2401,1593,Aadi Thakkar,59,10,1,6,1
2402,1594,Kiaan Warrior,22,11,1,5,1
2403,1595,Zashil Kari,29,7,1,6,1
2404,1596,Tejas Devan,39,9,1,2,1
2405,1597,Siya Srinivasan,41,10,1,2,2
2406,1598,Zansi Saxena,27,1,1,6,2
2407,1598,Unnati Bains,66,10,1,8,2
2408,1599,Chaitanya Mital,74,7,1,1,1
2409,1599,Hredhaan Chowdhury,26,1,1,3,1
2410,1600,Praneel Gade,67,9,3,6,1
2411,1601,Tanvi Chokshi,27,12,1,9,2
2412,1601,Hredhaan Soman,57,8,1,2,1
2413,1602,Aadi Om,40,6,1,5,1
2414,1602,Jeet Bassi,53,1,1,10,1
2415,1603,Oeshi Vaidya,63,6,1,5,2
2416,1603,Sai Natarajan,24,7,1,3,1
2417,1604,Fitan Parsa,42,8,2,8,1
2418,1605,Matthew Tandon,48,6,1,4,1
2419,1605,Karan Dash,61,1,1,8,1
2420,1606,Tanish Nadkarni,57,5,1,6,1
2421,1606,Inaya Mann,23,11,3,8,2
2422,1607,Akshay Saha,30,7,2,9,1
2423,1608,Azad Singhal,70,4,2,2,1
2424,1608,Bachittar Varty,53,5,1,1,1
2425,1609,Kai Yohannan,22,4,1,9,1
2426,1610,Aadhya Rattan,29,3,6,5,2
2427,1610,Eta Chatterjee,75,10,2,6,2
2428,1611,Balveer Savant,25,5,1,9,1
2429,1612,Samuel Varughese,19,5,5,9,1
2430,1612,Isaiah Narain,46,5,1,9,1
2431,1613,Ronith Puri,29,8,1,8,1
2432,1614,Siddharth Yohannan,53,12,7,6,1
2433,1614,Rudra Sarraf,57,11,1,5,1
2434,1615,Zehaan Raj,61,2,1,3,1
2435,1616,Chakradev Narang,18,1,1,1,1
2436,1617,Kalpit Murthy,51,12,1,10,1
2437,1617,Dayamai Dash,50,5,1,10,2
2438,1618,Gautam Bhardwaj,43,6,2,7,1
2439,1618,Pranit Koshy,19,4,2,5,1
2440,1619,Anthony Panchal,70,7,3,1,1
2441,1619,Balendra Som,31,3,1,10,1
2442,1620,Udyati Bhatia,52,7,7,8,2
2443,1620,Rudra Johal,22,1,1,9,1
2444,1621,Naksh Kothari,46,4,1,8,1
2445,1622,Edhitha Chaudhry,23,3,3,8,2
2446,1623,Nihal Pradhan,33,5,1,4,1
2447,1624,Ranveer Sunder,24,1,6,6,1
2448,1625,Arya Bakshi,42,6,1,4,2
2449,1626,Ekansh Misra,61,4,5,2,1
2450,1626,Hemal Batta,65,11,1,1,2
2451,1627,Raghav Prashad,64,7,1,9,1
2452,1627,Teerth Sankar,43,12,5,3,1
2453,1628,Samesh Bedi,22,3,2,1,1
2454,1628,Tejas Lala,70,12,1,6,1
2455,1629,Abhimanyu Mukhopadhyay,32,10,3,9,1
2456,1630,Siddharth Patla,46,6,1,4,1
2457,1630,Timothy Oak,69,11,1,10,1
2458,1631,Umang Morar,42,8,2,1,1
2459,1632,Janya Handa,30,11,2,5,2
2460,1633,Simon De,45,6,1,2,1
2461,1633,Reva Kuruvilla,32,3,1,4,2
2462,1634,Rayaan De,51,6,4,5,1
2463,1634,Ubika Nayar,31,8,2,5,2
2464,1635,Avi Chopra,30,2,2,4,1
2465,1635,Oviya Palan,34,4,6,7,2
2466,1636,Avi Andra,70,2,1,9,1
2467,1636,Gaurika Grover,66,11,1,5,2
2468,1637,Gagan Doshi,47,11,1,1,1
2469,1637,Hemangini Seth,58,10,1,6,2
2470,1638,Waida Som,21,2,1,9,2
2471,1639,Suhani Desai,72,1,1,9,2
2472,1640,Bhavna Ramakrishnan,55,4,2,1,2
2473,1640,Charles Brar,24,1,1,2,1
2474,1641,Logan Chaudhry,48,8,1,9,1
2475,1642,Ria Thakur,49,5,1,4,2
2476,1643,Rishi Bhasin,58,4,1,9,1
2477,1643,Abhimanyu Chokshi,20,10,1,1,1
2478,1644,Rudra Srivastava,53,7,4,2,1
2479,1644,Devansh Hayre,27,3,1,5,1
2480,1645,Harini Parmar,23,8,1,3,2
2481,1646,Abeer Mahajan,22,1,2,1,1
2482,1646,Ekanta Rege,23,12,1,4,2
2483,1647,Fitan Sandal,38,2,1,4,1
2484,1648,Falak Choudhry,50,4,1,4,2
2485,1649,Avni Jani,45,3,1,5,2
2486,1650,Ishwar Srinivas,70,1,2,2,1
2487,1651,Ishaan Sani,28,6,1,5,1
2488,1651,Sanya Walia,48,4,1,4,2
2489,1652,Vihaan Palla,75,1,1,3,1
2490,1653,Raksha Lanka,66,10,1,6,2
2491,1654,Mohammed Datta,26,5,6,5,1
2492,1654,Jackson Thakur,58,5,1,8,1
2493,1655,Jonathan Pathak,27,8,1,8,1
2494,1656,Arunima Balay,48,11,1,2,2
2495,1656,Aachal Mody,25,7,1,1,3
2496,1657,Mekhala Sibal,37,9,1,9,2
2497,1658,Eta Hegde,39,4,1,8,2
2498,1658,Dayita Dey,74,7,1,8,2
2499,1659,Ganga Sem,46,3,1,6,2
2500,1660,Xalak Chad,24,9,3,10,2
2501,1660,Theodore Rao,66,4,1,4,1
2502,1661,Keya Memon,66,1,1,3,2
2503,1662,Yash Gara,43,12,3,3,1
2504,1662,Gopal Yohannan,28,3,1,5,1
2505,1663,Hamsini Bora,59,4,1,4,2
2506,1663,Raagini Arora,60,10,1,7,2
2507,1664,Bhavna Ram,56,8,1,10,2
2508,1664,Ansh Kumer,30,1,1,5,1
2509,1665,Gunbir Bali,62,10,1,5,1
2510,1666,Ishwar Nair,55,5,1,5,1
2511,1666,Kiaan Karnik,75,12,3,8,1
2512,1667,Jyoti Mody,54,11,1,9,2
2513,1667,Andrew Chawla,45,5,1,9,1
2514,1668,Siya Sastry,64,1,1,9,2
2515,1669,Yashawini Mangat,38,6,1,7,2
2516,1670,Simon Pai,30,4,1,6,1
2517,1670,Maya Kumar,61,3,1,5,2
2518,1671,Pranit Lal,62,10,1,6,1
2519,1672,Tanay Bera,66,10,1,3,1
2520,1673,Radhika Bhatti,42,1,2,6,2
2521,1674,Ikbal Seshadri,26,7,1,7,1
2522,1674,Advika Nagi,47,9,2,2,2
2523,1675,David Din,64,11,2,2,1
2524,1675,Zayan Vala,23,3,1,8,1
2525,1676,Sanya Sandal,45,1,1,1,2
2526,1676,Bhavani Mohan,71,1,1,6,2
2527,1677,Wridesh Deol,75,3,2,3,1
2528,1678,Damini Mahal,25,12,1,1,2
2529,1678,Ekapad Kulkarni,42,3,1,10,1
2530,1679,Jackson Bansal,38,12,1,1,1
2531,1679,Rayaan Krishnan,31,7,1,7,1
2532,1680,Krish Deo,51,2,1,1,1
2533,1680,Isaiah Sengupta,59,2,1,8,1
2534,1681,Yoshita Keer,24,8,1,4,2
2535,1682,Charan Dora,47,6,1,8,1
2536,1682,Yahvi Balan,41,1,1,2,2
2537,1683,Gaurangi Kade,60,3,1,9,2
2538,1684,Aryan Kala,26,11,2,9,1
2539,1684,Elijah Dara,34,3,1,10,1
2540,1685,Dalbir Aurora,43,8,1,9,1
2541,1686,Jyoti Gill,37,11,1,6,2
2542,1687,Abhiram Bhatnagar,52,4,1,8,1
2543,1688,Vedhika Saraf,68,1,1,7,2
2544,1689,Deepa Bath,48,9,1,8,2
2545,1689,Yashoda Srivastava,35,2,2,8,2
2546,1690,Divya Apte,57,10,1,4,2
2547,1690,Manbir Gulati,40,12,2,7,1
2548,1691,Sanaya Chander,52,3,1,8,2
2549,1691,Azaan Keer,58,8,1,10,1
2550,1692,Odika Kohli,20,8,1,9,2
2551,1693,Yashodhara Batta,44,8,1,5,2
2552,1693,Manya Sama,59,10,1,1,2
2553,1694,Gunbir Murty,55,4,1,8,1
2554,1694,Tara Mutti,27,8,3,9,2
2555,1695,Anay Aggarwal,65,2,1,6,1
2556,1695,Abhiram Shankar,75,4,7,5,1
2557,1696,Gavin Aggarwal,64,2,1,8,1
2558,1696,Maya Narayan,23,7,1,1,2
2559,1697,Urvashi Borde,50,3,4,10,2
2560,1698,Advaith Batra,73,3,1,8,1
2561,1699,Upma Ramakrishnan,72,12,1,6,2
2562,1700,Krish Chanda,29,6,1,9,1
2563,1701,Abeer Ramaswamy,74,3,2,10,1
2564,1702,Mason Chadha,25,2,1,7,1
2565,1703,Isaiah Manda,37,6,2,9,1
2566,1703,Udant Naik,57,11,1,5,1
2567,1704,Ryan Luthra,75,1,1,2,1
2568,1704,Ansh Virk,43,4,1,4,1
2569,1705,Qarin Hayer,60,2,1,9,1
2570,1705,Ubika Jain,28,12,1,5,2
2571,1706,Ekavir Purohit,38,9,1,2,1
2572,1706,Gauri Rama,23,1,1,10,2
2573,1707,Abhimanyu Wable,48,1,1,8,1
2574,1708,Upma Venkatesh,27,10,1,4,2
2575,1708,Warinder Wadhwa,69,11,1,6,1
2576,1709,Balhaar Patla,27,10,1,1,1
2577,1709,Qasim Sanghvi,27,12,7,9,1
2578,1710,Pratyush Setty,66,10,1,10,1
2579,1710,Vasana Purohit,58,4,1,10,2
2580,1711,Jagat Date,29,7,1,8,1
2581,1711,Caleb Deo,70,12,1,8,1
2582,1712,Praneel Sha,33,4,1,4,1
2583,1713,Sachi Aurora,56,8,1,1,2
2584,1714,Chaaya Ahluwalia,62,9,1,6,2
2585,1714,Ekiya Bora,53,10,1,2,2
2586,1715,Radha Nayak,37,7,2,6,2
2587,1716,Daniel Sharma,54,8,5,4,1
2588,1717,Vasatika Mannan,60,7,1,7,2
2589,1718,Ekapad Sura,28,6,1,10,1
2590,1719,Sanya Goyal,65,8,1,10,2
2591,1720,Chasmum Dhillon,36,7,1,10,2
2592,1720,Chakradhar Rau,43,11,1,3,1
2593,1721,Tejas Lata,35,1,3,6,1
2594,1721,Finn Dhaliwal,20,9,1,5,1
2595,1722,Oliver Vala,43,3,1,10,1
2596,1722,Umang Bera,36,5,3,8,1
2597,1723,Qadim Lata,56,8,1,3,1
2598,1724,Charles Pal,51,2,1,2,1
2599,1724,Quincy Sunder,52,6,1,9,1
2600,1725,Nathaniel Saran,31,10,1,3,1
2601,1725,Aadhya Dhaliwal,41,8,1,7,2
2602,1726,Rajeshri Taneja,70,10,1,3,2
2603,1726,Aditya Bawa,43,4,1,9,1
2604,1727,Ryan Kanda,20,1,1,9,1
2605,1728,Samarth Maharaj,75,8,1,2,1
2606,1729,Victor Garg,65,1,1,10,1
2607,1730,Ekansh Mallick,22,3,1,8,1
2608,1731,Hema Thakur,69,10,1,5,2
2609,1732,Omisha Mammen,34,7,6,3,2
2610,1732,Barkha Chakraborty,43,10,1,1,2
2611,1733,Gavin Dyal,52,7,1,2,1
2612,1733,Upkaar Khosla,73,4,1,6,1
2613,1734,Ekanta Saini,68,8,1,1,2
2614,1734,Saumya Prakash,50,1,1,1,2
2615,1735,Wridesh Bhatti,28,10,5,10,1
2616,1735,Pushti Bhargava,49,10,1,2,2
2617,1736,Devika Prabhu,27,2,4,9,2
2618,1736,Gaurav Sheth,32,2,1,1,1
2619,1737,Chameli Murty,24,6,1,6,2
2620,1738,Unni Buch,38,4,2,3,2
2621,1739,Radhika Karan,61,2,1,8,2
2622,1740,Avni Deshpande,33,10,1,10,2
2623,1740,Anthony Bali,18,12,5,2,1
2624,1741,Balendra Sani,35,1,2,8,1
2625,1742,Advika Agrawal,34,12,1,8,2
2626,1743,Lavanya Chadha,62,11,2,6,2
2627,1743,Nihal Memon,43,9,2,10,1
2628,1744,Ekavir Vig,71,3,7,7,1
2629,1745,Triveni Kala,38,5,1,9,2
2630,1746,Pooja Deep,55,7,1,9,2
2631,1747,Maya Sodhi,54,12,6,10,2
2632,1748,Samuel Chakrabarti,70,1,1,2,1
2633,1749,Vritti Jain,54,12,1,1,2
2634,1749,Chakrika Kala,37,12,1,5,2
2635,1750,Anita Kuruvilla,50,3,1,8,2
2636,1750,Aradhana Dube,31,9,2,2,2
2637,1751,Saksham Kapadia,18,6,1,5,1
2638,1751,Bhavya Sidhu,61,11,1,1,2
2639,1752,Hredhaan Parsa,44,5,4,3,1
2640,1753,Lavanya Viswanathan,41,3,2,3,2
2641,1753,Pahal Doshi,61,10,1,5,2
2642,1754,Zilmil Bhasin,68,11,5,1,2
2643,1755,Laban Saran,58,6,1,5,1
2644,1755,Tanish Sem,58,10,1,4,1
2645,1756,Januja Krishnamurthy,20,8,1,3,2
2646,1756,Zayan Hayer,24,5,2,4,1
2647,1757,Gaurang Nadkarni,47,9,1,5,1
2648,1758,Sai Misra,32,1,1,7,2
2649,1758,Ekantika Zachariah,55,9,1,9,2
2650,1759,Noah Natt,40,8,6,5,1
2651,1759,Vansha Sawhney,27,6,1,9,2
2652,1760,Aryan Ramaswamy,19,1,2,7,1
2653,1760,Vanya Nayak,34,7,1,2,2
2654,1761,Balveer Patla,60,3,2,8,1
2655,1761,Fariq Jha,67,11,1,6,1
2656,1762,Aayush Bandi,20,6,2,2,1
